INSERT INTO `coments` (`id`, `user_id`, `body`, `film_id`, `created_at`, `updated_at`) VALUES (1, 1, 'Debitis beatae dolor tempora possimus dolor. Est molestiae sint dolore consectetur id optio et. Sit voluptas dolores non aut.', 1, '2009-02-26 16:03:25', '1997-04-18 06:08:03');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2029, 46, 246, 3, '2012-07-07 09:02:34', '2020-02-02 00:55:10');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2030, 125, 259, 2, '2020-01-04 21:06:11', '1975-03-30 04:07:09');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2031, 226, 204, 1, '2001-03-12 23:24:56', '1973-02-05 11:17:33');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2032, 33, 115, 3, '2006-05-01 01:05:38', '1985-05-11 13:51:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2033, 64, 10, 2, '2013-08-23 17:51:19', '1990-11-04 17:06:31');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2034, 211, 67, 2, '1999-07-19 18:23:44', '1997-02-06 19:19:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2035, 50, 80, 3, '2003-06-30 03:18:30', '1992-10-02 02:39:42');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2036, 55, 158, 3, '1990-01-05 16:05:51', '2004-04-04 07:48:07');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2037, 130, 254, 3, '1984-07-10 21:47:29', '1976-03-12 09:25:29');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2038, 197, 294, 3, '2012-09-27 21:33:34', '1988-05-02 07:16:44');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2039, 172, 117, 3, '1979-05-25 02:25:18', '1983-05-02 12:33:29');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2040, 253, 262, 3, '2010-09-20 20:48:41', '2008-03-19 23:54:11');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2041, 143, 189, 3, '1983-03-02 05:33:09', '1993-05-04 02:21:15');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2042, 269, 64, 1, '1988-10-07 10:33:44', '1989-10-29 12:26:22');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2043, 33, 16, 3, '2005-01-29 06:35:30', '1992-08-20 19:46:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2044, 64, 242, 2, '2002-07-13 02:03:09', '2017-02-18 04:40:18');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2045, 136, 170, 1, '1981-10-15 02:16:19', '2011-11-11 10:54:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2046, 283, 19, 1, '1984-01-26 04:52:46', '1996-05-29 18:34:11');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2047, 148, 298, 1, '1973-08-28 03:17:15', '1978-12-17 09:13:18');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2048, 72, 277, 3, '1987-07-22 09:20:56', '1984-11-25 20:56:16');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2049, 105, 60, 1, '2014-12-12 03:44:46', '1981-08-16 03:45:51');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2050, 5, 85, 1, '1986-04-28 08:54:43', '1986-12-23 14:36:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2051, 229, 175, 1, '1983-10-04 19:36:56', '1977-10-07 18:10:09');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2052, 84, 104, 1, '2008-09-10 14:58:08', '1998-04-22 04:42:48');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2053, 52, 191, 2, '2000-06-21 18:25:21', '1987-09-08 15:42:50');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2054, 90, 238, 2, '2019-03-20 18:42:52', '1981-12-03 17:11:48');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2055, 269, 89, 3, '2004-09-04 03:57:00', '1993-07-18 05:16:42');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2056, 37, 200, 1, '2015-12-07 03:00:38', '1997-04-15 12:03:44');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2057, 251, 237, 1, '2002-10-30 13:38:03', '1980-02-13 20:40:34');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2058, 112, 36, 2, '1973-09-26 22:13:36', '2001-12-31 10:20:22');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2059, 52, 232, 3, '2003-07-09 17:01:16', '2010-12-16 02:56:55');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2060, 121, 294, 2, '2005-08-01 14:02:58', '2013-03-29 02:53:24');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2061, 134, 229, 3, '2010-06-19 15:41:34', '1991-04-25 23:13:08');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2062, 250, 147, 3, '1977-03-14 00:51:17', '1971-04-04 08:53:39');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2063, 198, 240, 3, '2003-12-06 06:54:52', '1972-05-18 05:39:13');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2064, 120, 104, 3, '1986-05-14 19:38:59', '1986-02-27 17:38:28');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2065, 146, 63, 1, '2002-11-04 00:16:51', '1989-09-10 05:58:59');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2066, 226, 102, 2, '2017-05-30 11:54:32', '2007-03-16 04:37:46');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2067, 118, 116, 3, '2010-06-04 13:37:39', '2001-06-16 17:58:28');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2068, 234, 159, 3, '2001-01-04 12:57:43', '1977-07-30 22:27:12');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2069, 255, 101, 3, '1973-12-15 09:26:37', '1971-12-12 20:27:01');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2070, 57, 166, 2, '2001-04-14 07:17:44', '2008-08-28 13:43:13');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2071, 1, 52, 3, '1981-04-04 05:20:06', '2018-09-28 06:12:46');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2072, 73, 282, 3, '2002-03-17 19:39:40', '1996-10-19 03:30:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2073, 142, 177, 2, '2010-06-24 10:05:34', '1975-04-22 14:01:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2074, 47, 66, 1, '2019-09-24 17:25:29', '2006-02-27 21:16:04');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2075, 183, 54, 1, '1988-09-22 04:09:22', '1989-06-02 17:12:45');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2076, 111, 62, 3, '2006-12-04 21:06:22', '1989-01-01 07:15:57');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2077, 263, 279, 3, '1993-09-14 12:11:47', '2017-03-14 23:13:07');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2078, 200, 244, 3, '1987-04-11 16:51:19', '1975-12-23 06:33:50');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2079, 234, 132, 2, '1971-03-25 04:53:22', '1987-08-02 11:10:35');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2080, 3, 223, 2, '1982-07-20 15:06:55', '1973-04-01 18:43:28');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2081, 124, 195, 1, '1989-01-27 19:51:11', '1974-02-17 01:33:30');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2082, 268, 114, 2, '1984-11-12 14:14:14', '1987-01-12 22:11:51');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2083, 76, 195, 2, '2014-05-16 16:08:30', '1989-08-12 01:17:33');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2084, 293, 197, 2, '1975-05-31 21:04:58', '2003-02-24 00:43:14');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2085, 278, 249, 3, '2009-05-02 17:57:19', '1986-11-14 15:11:32');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2086, 127, 242, 2, '1987-01-30 14:42:16', '1980-04-23 12:46:26');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2087, 256, 165, 3, '2009-12-18 13:55:53', '1989-03-07 01:06:33');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2088, 216, 153, 3, '2011-11-23 00:07:22', '1983-12-19 16:14:17');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2089, 36, 257, 3, '2018-01-25 22:01:11', '1978-03-19 00:31:40');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2090, 275, 173, 3, '2010-09-03 22:45:33', '1982-01-21 11:33:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2091, 175, 111, 1, '2007-05-26 20:57:02', '2000-12-30 14:36:09');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2092, 57, 71, 3, '1986-03-29 07:42:48', '1985-12-27 06:45:51');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2093, 93, 108, 2, '1989-04-12 10:58:59', '2016-05-18 20:44:47');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2094, 9, 248, 3, '2019-09-16 13:54:37', '1999-09-28 10:45:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2095, 50, 96, 1, '2007-05-06 12:15:54', '1992-05-01 12:30:44');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2096, 138, 224, 1, '1978-02-19 11:58:44', '2015-03-27 16:53:54');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2097, 175, 90, 2, '2004-05-12 22:39:04', '1971-11-23 03:48:51');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2098, 2, 253, 2, '1982-04-23 09:25:09', '1971-11-08 09:30:26');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2099, 122, 90, 2, '1977-08-07 07:57:30', '1988-04-26 07:38:59');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2100, 294, 30, 1, '1999-07-19 15:43:57', '1982-02-27 23:57:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2101, 254, 151, 1, '2012-02-03 21:08:15', '1982-08-02 07:07:15');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2102, 82, 188, 1, '1986-04-13 02:33:35', '1980-10-27 23:21:52');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2103, 169, 207, 3, '1981-12-01 13:47:01', '2012-10-31 07:13:22');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2104, 90, 183, 3, '1982-08-18 00:54:20', '1999-10-17 12:30:20');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2105, 18, 63, 1, '2008-11-13 16:40:19', '2001-04-02 15:12:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2106, 169, 78, 1, '1996-01-02 11:32:09', '1991-08-14 05:44:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2107, 36, 100, 1, '1983-08-28 08:18:00', '1988-01-31 17:02:24');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2108, 258, 123, 2, '1973-12-30 10:49:27', '1991-09-10 18:30:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2109, 150, 165, 3, '1993-01-27 13:54:03', '1983-08-17 17:28:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2110, 249, 180, 1, '1987-03-21 14:56:18', '2011-04-04 20:11:11');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2111, 269, 96, 1, '2006-01-08 08:03:14', '2012-04-05 07:55:23');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2112, 40, 16, 3, '2001-03-10 10:28:55', '2018-02-25 16:39:38');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2113, 148, 131, 3, '2017-08-09 04:24:51', '2001-08-23 21:17:02');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2114, 296, 197, 2, '1988-11-29 15:17:43', '1985-03-08 04:36:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2115, 234, 126, 3, '2018-04-08 10:40:59', '2004-12-24 03:18:40');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2116, 86, 121, 3, '1985-02-17 23:31:50', '1996-01-10 06:39:55');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2117, 173, 231, 2, '1997-08-27 23:48:42', '1987-05-05 06:50:08');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2118, 175, 136, 2, '2008-03-19 11:11:49', '1976-03-09 08:34:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2119, 109, 42, 3, '2001-02-25 14:04:23', '2019-01-17 12:36:02');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2120, 257, 64, 3, '1989-02-17 04:30:45', '1978-03-26 04:56:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2121, 110, 33, 1, '1978-01-22 03:39:40', '2011-05-28 04:40:22');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2122, 166, 25, 2, '2005-05-27 14:42:16', '2007-08-24 11:39:23');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2123, 131, 122, 1, '2016-07-10 18:06:40', '1976-12-25 00:27:02');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2124, 245, 280, 2, '2013-04-24 00:52:10', '2005-06-16 17:54:37');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2125, 169, 127, 1, '1996-07-13 18:00:56', '2004-06-12 01:47:13');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2126, 34, 185, 3, '2000-06-01 06:40:22', '1970-08-23 11:37:55');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2127, 66, 199, 1, '1971-12-05 06:51:17', '1985-10-03 08:01:50');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2128, 7, 210, 1, '2004-02-09 11:18:19', '1989-12-28 11:31:35');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2129, 196, 20, 2, '1995-01-10 05:52:50', '1974-07-13 04:32:18');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2130, 137, 294, 2, '1994-10-24 11:24:23', '1989-10-17 07:38:08');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2131, 285, 151, 2, '1980-05-29 13:53:31', '1972-11-06 05:01:39');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2132, 137, 68, 2, '1976-08-11 07:07:50', '2014-08-04 05:14:48');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2133, 173, 200, 3, '1991-04-01 22:54:54', '1975-04-25 04:41:16');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2134, 249, 99, 2, '2019-06-22 12:48:53', '1970-06-14 18:09:31');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2135, 201, 95, 2, '1984-01-23 12:54:19', '2011-07-10 23:50:44');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2136, 207, 21, 1, '2006-11-22 23:16:16', '2008-09-05 01:09:32');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2137, 58, 173, 1, '2017-11-08 10:23:18', '1989-09-17 23:43:07');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2138, 128, 222, 1, '1998-07-19 05:01:39', '1990-11-30 14:14:37');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2139, 14, 123, 1, '1980-11-16 04:35:17', '2011-02-21 19:34:02');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2140, 45, 290, 1, '1990-07-08 18:56:57', '1999-08-06 09:59:46');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2141, 87, 52, 2, '2019-06-08 22:12:31', '1987-08-23 09:54:01');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2142, 139, 16, 2, '2003-11-16 17:33:34', '1970-04-02 18:23:01');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2143, 160, 236, 3, '2017-07-29 01:39:50', '1998-07-29 17:46:30');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2144, 201, 237, 1, '1983-02-08 00:34:25', '2006-01-14 02:49:20');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2145, 214, 158, 1, '1977-11-03 06:37:25', '1996-11-23 12:48:35');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (2146, 165, 272, 3, '2012-05-08 03:39:39', '2004-10-16 02:52:00');
